year,month,day,hi,hs,T_1,T_2,T_3,T_4,T_5,T_6,T_7,T_8,T_9,T_10,T_11,T_12,T_13,T_14,T_15,T_16,T_17,T_18,T_19,T_20,S_1,S_2,S_3,S_4,S_5,S_6,S_7,S_8,S_9,S_10,S_11,S_12,S_13,S_14,S_15,S_16,S_17,S_18,S_19,S_20
1983,2,14,170.3349,0,-27.0478,-25.0852,-23.1931,-21.3783,-19.6476,-18.0043,-16.4482,-14.9764,-13.5835,-12.2627,-11.0065,-9.8072,-8.6572,-7.5453,-6.4769,-5.446,-4.4488,-3.4871,-2.5681,-1.8675,9.0327,8.5445,8.2409,7.9631,7.6902,7.4385,7.217,7.0224,6.8481,6.6965,6.5803,6.4992,6.3825,6.1696,6.0309,6.2614,7.1364,8.9795,12.4902,20.0066
1983,2,15,170.6306,0,-28.967,-26.7124,-24.5845,-22.5917,-20.7271,-18.9779,-17.3311,-15.7749,-14.2996,-12.8966,-11.5589,-10.2797,-9.0532,-7.8736,-6.7273,-5.6279,-4.5687,-3.5525,-2.5891,-1.8573,9.0314,8.5432,8.2391,7.9609,7.6877,7.436,7.2144,7.0198,6.8456,6.6944,6.5787,6.4966,6.3774,6.1646,5.997,6.1779,6.9726,8.696,11.9793,19.302
1983,2,16,170.9473,0,-28.4267,-26.7542,-25.0368,-23.2972,-21.5623,-19.8553,-18.1936,-16.5881,-15.0448,-13.5651,-12.1479,-10.7896,-9.4862,-8.2327,-7.0166,-5.8493,-4.7247,-3.6463,-2.6268,-1.8555,9.0302,8.5418,8.2374,7.9587,7.6852,7.4333,7.2117,7.017,6.8429,6.6921,6.5769,6.4937,6.372,6.1597,5.9762,6.1062,6.8204,8.4242,11.4988,18.6694
1983,2,17,171.3443,0,-28.6873,-26.8029,-25.0293,-23.3374,-21.702,-20.1067,-18.5439,-17.0117,-15.5118,-14.0474,-12.6211,-11.235,-9.89,-8.5862,-7.3165,-6.0901,-4.9042,-3.763,-2.6809,-1.8671,9.0287,8.5402,8.2352,7.9559,7.682,7.43,7.2084,7.0136,6.8396,6.6893,6.5747,6.4902,6.3654,6.1535,5.9711,6.0563,6.7017,8.2059,11.1355,18.2758
1983,2,18,171.8477,0,-29.7664,-27.7967,-25.9145,-24.1007,-22.3493,-20.6573,-19.0218,-17.4394,-15.9064,-14.419,-12.9741,-11.5689,-10.2014,-8.8702,-7.5693,-6.3035,-5.0714,-3.8766,-2.734,-1.8801,9.0268,8.5381,8.2325,7.9524,7.6781,7.4259,7.2041,7.0093,6.8355,6.6858,6.5718,6.4855,6.357,6.1459,5.9735,6.022,6.604,8.0208,10.8636,18.067
1983,2,19,172.4622,0,-27.3805,-26.5654,-25.4182,-24.0551,-22.565,-21.0113,-19.437,-17.8694,-16.3249,-14.8124,-13.3361,-11.8973,-10.4959,-9.131,-7.7996,-6.4934,-5.2217,-3.9833,-2.7884,-1.8981,9.0248,8.5357,8.2293,7.9483,7.6734,7.4209,7.1991,7.0042,6.8305,6.6817,6.5683,6.4798,6.347,6.1374,5.9753,6.0031,6.5334,7.8861,10.7162,18.0861
1983,2,20,173.2107,0,-28.2034,-26.3073,-24.6642,-23.181,-21.7818,-20.4144,-19.0486,-17.6711,-16.2798,-14.8792,-13.4766,-12.0794,-10.6947,-9.3285,-7.9832,-6.6567,-5.3558,-4.0811,-2.8407,-1.9235,9.0225,8.533,8.2255,7.9434,7.6678,7.4151,7.1931,6.9981,6.8246,6.6767,6.5639,6.4726,6.3351,6.1277,5.9769,6.0022,6.5027,7.8347,10.7552,18.4233
1983,2,21,174.0403,0,-27.0289,-25.9997,-24.8025,-23.48,-22.0804,-20.6431,-19.1949,-17.7517,-16.3213,-14.9066,-13.5079,-12.1249,-10.7573,-9.4056,-8.0693,-6.7466,-5.4394,-4.1469,-2.8743,-1.9372,9.02,8.5299,8.2213,7.938,7.6616,7.4085,7.1864,6.9913,6.8182,6.6712,6.5589,6.4645,6.3221,6.1179,5.9787,6.0067,6.481,7.807,10.8479,18.7896
1983,2,22,174.9207,0,-27.1962,-25.8195,-24.4484,-23.0853,-21.7268,-20.3682,-19.0062,-17.6396,-16.2693,-14.8976,-13.5276,-12.1623,-10.805,-9.4588,-8.1246,-6.8018,-5.4913,-4.1906,-2.9,-1.9504,9.0173,8.5266,8.2169,7.9322,7.655,7.4017,7.1794,6.9842,6.8114,6.6655,6.5535,6.4556,6.3086,6.1083,5.9811,6.0164,6.477,7.8247,11.0199,19.2295
1983,2,23,175.8211,0,-26.9711,-25.5918,-24.2394,-22.8999,-21.5639,-20.2259,-18.8837,-17.5371,-16.1876,-14.8371,-13.4876,-12.1414,-10.8006,-9.4676,-8.1432,-6.8274,-5.5193,-4.2159,-2.9147,-1.9582,9.0144,8.5232,8.2122,7.9263,7.6483,7.3946,7.1721,6.9769,6.8045,6.6596,6.5478,6.4462,6.2951,6.0994,5.984,6.0275,6.4811,7.8651,11.215,19.6404
1983,2,24,176.7254,0,-26.5996,-25.3896,-24.1214,-22.8163,-21.4896,-20.1513,-18.8079,-17.4631,-16.1191,-14.7773,-13.4386,-12.1041,-10.775,-9.4529,-8.1379,-6.83,-5.5274,-4.2257,-2.9205,-1.9616,9.0113,8.5196,8.2075,7.9202,7.6414,7.3874,7.1649,6.9696,6.7976,6.6537,6.5418,6.4366,6.2819,6.0913,5.9877,6.0383,6.49,7.9191,11.4101,19.9953
1983,2,25,177.6309,0,-26.7077,-25.2646,-23.897,-22.5693,-21.2592,-19.9538,-18.6465,-17.3347,-16.0184,-14.6988,-13.3779,-12.0576,-10.7403,-9.4281,-8.1214,-6.8209,-5.524,-4.2258,-2.921,-1.9636,9.0082,8.516,8.2027,7.9141,7.6346,7.3803,7.1576,6.9624,6.7908,6.6478,6.5356,6.4267,6.2691,6.0842,5.9918,6.049,6.505,7.9878,11.6085,20.3156
1983,2,26,178.5197,0,-28.1918,-26.4019,-24.7137,-23.1167,-21.5964,-20.1372,-18.7243,-17.3453,-15.9903,-14.652,-13.3253,-12.0071,-10.6961,-9.3919,-8.0934,-6.8003,-5.5091,-4.2148,-2.9121,-1.9579,9.005,8.5124,8.1979,7.9081,7.6278,7.3733,7.1505,6.9552,6.7842,6.642,6.5293,6.4169,6.257,6.0779,5.9962,6.0566,6.5152,8.0428,11.7532,20.5087
1983,2,27,179.3751,0,-27.2544,-26.0658,-24.7396,-23.3321,-21.8857,-20.429,-18.9802,-17.5489,-16.1393,-14.752,-13.3855,-12.0376,-10.706,-9.389,-8.0835,-6.7872,-5.4966,-4.2047,-2.9048,-1.9514,9.002,8.509,8.1934,7.9024,7.6214,7.3666,7.1436,6.9484,6.7779,6.6364,6.5232,6.4075,6.2457,6.0726,6.0006,6.0611,6.5202,8.0824,11.8446,20.6063
1983,2,28,180.2262,0,-24.3715,-23.8279,-23.0792,-22.1588,-21.1011,-19.9387,-18.7009,-17.4122,-16.0921,-14.7555,-13.4131,-12.0725,-10.7387,-9.4149,-8.1015,-6.7979,-5.503,-4.2095,-2.9097,-1.9555,8.9994,8.5058,8.1891,7.8969,7.6152,7.3601,7.1371,6.9419,6.7717,6.6309,6.517,6.3981,6.2351,6.0681,6.0049,6.0681,6.5379,8.1473,11.9758,20.7856
1983,3,1,181.0864,0,-26.7169,-24.7274,-23.1034,-21.7186,-20.4696,-19.2824,-18.1094,-16.9245,-15.716,-14.4818,-13.2248,-11.9505,-10.665,-9.3746,-8.083,-6.7935,-5.5043,-4.2117,-2.9116,-1.9589,8.9967,8.5025,8.1846,7.8913,7.6089,7.3535,7.1304,6.9353,6.7656,6.6254,6.5106,6.3886,6.2248,6.0641,6.0096,6.0774,6.5639,8.2264,12.1254,20.9772
1983,3,2,181.9084,0,-26.6246,-25.5969,-24.2867,-22.8391,-21.3513,-19.8792,-18.4478,-17.0624,-15.7175,-14.4032,-13.1096,-11.8285,-10.5543,-9.2839,-8.0149,-6.7472,-5.4757,-4.1953,-2.9015,-1.949,8.9942,8.4995,8.1805,7.886,7.603,7.3473,7.1241,6.929,6.7598,6.6201,6.5044,6.3796,6.2154,6.0608,6.0141,6.0801,6.5695,8.2529,12.1533,20.9513
1983,3,3,182.7213,0,-22.2553,-22.0005,-21.5725,-20.9475,-20.1351,-19.1647,-18.0727,-16.8945,-15.6605,-14.394,-13.1118,-11.8249,-10.54,-9.261,-7.9882,-6.7221,-5.4595,-4.1927,-2.9115,-1.9584,8.9923,8.4968,8.1767,7.8811,7.5974,7.3415,7.1181,6.9231,6.7543,6.615,6.4982,6.3709,6.2067,6.0581,6.0184,6.0866,6.5941,8.3213,12.2644,21.1036
1983,3,4,183.5541,0,-22.3747,-21.6432,-20.8534,-20.0199,-19.143,-18.2183,-17.2411,-16.2097,-15.1265,-13.997,-12.8287,-11.6302,-10.4102,-9.1768,-7.935,-6.6911,-5.4422,-4.185,-2.9138,-1.9668,8.9899,8.4938,8.1726,7.8759,7.5915,7.3353,7.1118,6.9169,6.7485,6.6096,6.4918,6.3619,6.198,6.0558,6.0232,6.0965,6.6309,8.4146,12.4248,21.3124
1983,3,5,184.3905,0,-21.4935,-20.8021,-20.0816,-19.3137,-18.4903,-17.6098,-16.6747,-15.6891,-14.6579,-13.5864,-12.4798,-11.3436,-10.1832,-9.0043,-7.8108,-6.6097,-5.3948,-4.1635,-2.9107,-1.9726,8.9877,8.4909,8.1685,7.8707,7.5857,7.3292,7.1056,6.9108,6.7429,6.6042,6.4852,6.353,6.1898,6.054,6.0283,6.1069,6.6721,8.5152,12.5938,21.5146
1983,3,6,185.2165,0,-20.4789,-20.0806,-19.4862,-18.7654,-17.9602,-17.0943,-16.1801,-15.224,-14.2301,-13.2013,-12.1408,-11.0521,-9.9395,-8.8072,-7.659,-6.4993,-5.3226,-4.1254,-2.901,-1.976,8.9855,8.488,8.1645,7.8656,7.58,7.3232,7.0995,6.9048,6.7373,6.5989,6.4786,6.3442,6.1821,6.0525,6.0336,6.1161,6.7145,8.6169,12.7595,21.6958
1983,3,7,186.0355,0,-20.4045,-19.3534,-18.5433,-17.8249,-17.1116,-16.3604,-15.5542,-14.6903,-13.7724,-12.8071,-11.8016,-10.7625,-9.6963,-8.6086,-7.5056,-6.3822,-5.2424,-4.0808,-2.8896,-1.981,8.9836,8.4854,8.1608,7.8607,7.5744,7.3174,7.0936,6.8989,6.7319,6.5936,6.4721,6.3357,6.1749,6.0516,6.0391,6.1257,6.7628,8.7308,12.9456,21.903
1983,3,8,186.7877,0,-26.766,-23.9686,-21.6316,-19.7103,-18.1229,-16.7803,-15.6022,-14.5243,-13.4995,-12.4953,-11.4916,-10.4769,-9.4463,-8.3982,-7.3357,-6.2488,-5.1422,-4.0115,-2.8529,-1.9639,8.981,8.4824,8.1568,7.8557,7.5689,7.3117,7.0879,6.8933,6.7267,6.5885,6.4658,6.3278,6.1684,6.051,6.0426,6.1205,6.7744,8.7628,12.9636,21.8093
1983,3,9,187.428,0,-27.4145,-25.2736,-23.296,-21.446,-19.7159,-18.106,-16.6136,-15.2296,-13.9397,-12.7258,-11.5693,-10.4528,-9.3619,-8.2844,-7.2124,-6.1348,-5.048,-3.944,-2.8157,-1.9399,8.9787,8.4798,8.1533,7.8515,7.5642,7.3068,7.083,6.8886,6.7222,6.5841,6.4604,6.321,6.1631,6.0505,6.0388,6.0977,6.743,8.7022,12.798,21.4632
1983,3,10,187.9737,0,-28.9346,-26.7723,-24.6903,-22.7109,-20.8476,-19.104,-17.4757,-15.9533,-14.5246,-13.1765,-11.896,-10.6706,-9.4888,-8.3399,-7.2125,-6.1017,-5,-3.8981,-2.787,-1.9171,8.9767,8.4774,8.1503,7.8477,7.5601,7.3026,7.0787,6.8845,6.7184,6.5803,6.4558,6.3153,6.1587,6.0499,6.0306,6.0641,6.6845,8.5841,12.5267,20.9879
1983,3,11,188.4441,0,-30.1957,-27.9181,-25.7429,-23.6927,-21.767,-19.9575,-18.254,-16.6463,-15.1251,-13.6811,-12.3055,-10.9898,-9.7252,-8.5028,-7.3113,-6.1499,-5.0112,-3.8874,-2.7725,-1.8975,8.9748,8.4754,8.1477,7.8445,7.5566,7.299,7.0751,6.881,6.7151,6.5771,6.4517,6.3104,6.1551,6.049,6.0237,6.0256,6.6073,8.4241,12.1808,20.4236
1983,3,12,188.8693,0,-28.8289,-27.2923,-25.656,-23.9594,-22.2416,-20.5351,-18.8633,-17.2413,-15.6774,-14.1746,-12.7321,-11.3464,-10.0128,-8.7249,-7.4725,-6.258,-5.0743,-3.9155,-2.7788,-1.8866,8.9733,8.4737,8.1454,7.8417,7.5535,7.2958,7.0719,6.8778,6.7122,6.5741,6.4481,6.3061,6.1519,6.0482,6.0211,5.9896,6.5266,8.2523,11.8186,19.8646
1983,3,13,189.3044,0,-27.0429,-25.9517,-24.7091,-23.3545,-21.9225,-20.4434,-18.9422,-17.4384,-15.9473,-14.4798,-13.0432,-11.6421,-10.2786,-8.9524,-7.6595,-6.399,-5.1724,-3.9747,-2.8055,-1.8897,8.9718,8.4719,8.143,7.8388,7.5503,7.2925,7.0686,6.8746,6.7092,6.5711,6.4443,6.3017,6.1487,6.0473,6.0194,5.9638,6.4623,8.1097,11.5241,19.4531
1983,3,14,189.8017,0,-25.8068,-24.744,-23.6297,-22.4577,-21.2279,-19.9465,-18.6232,-17.2698,-15.8983,-14.5203,-13.1454,-11.7819,-10.4359,-9.1115,-7.8098,-6.5287,-5.2747,-4.0451,-2.8419,-1.9035,8.9702,8.47,8.1404,7.8356,7.5467,7.2888,7.0649,6.871,6.7058,6.5676,6.4401,6.2968,6.1452,6.0462,6.0168,5.9495,6.421,8.0118,11.3337,19.2462
1983,3,15,190.3777,0,-24.5426,-23.7596,-22.8218,-21.7737,-20.6461,-19.4602,-18.2311,-16.9699,-15.6856,-14.3861,-13.0784,-11.7689,-10.4631,-9.1657,-7.8793,-6.6053,-5.3467,-4.1027,-2.8755,-1.921,8.9684,8.4678,8.1375,7.8319,7.5427,7.2846,7.0606,6.8669,6.702,6.5637,6.4352,6.2912,6.1413,6.0449,6.0136,5.9435,6.3984,7.9525,11.2379,19.2127
1983,3,16,191.0362,0,-22.7724,-22.162,-21.4569,-20.6482,-19.7392,-18.7412,-17.6685,-16.5358,-15.357,-14.1441,-12.9076,-11.6562,-10.3972,-9.1366,-7.878,-6.6257,-5.3793,-4.1387,-2.9034,-1.9423,8.9665,8.4654,8.1342,7.8278,7.5381,7.2799,7.0559,6.8623,6.6976,6.5591,6.4296,6.2849,6.137,6.0433,6.0099,5.9443,6.3971,7.9419,11.2564,19.3758
1983,3,17,191.7569,0,-23.4484,-22.232,-21.1365,-20.1096,-19.1083,-18.1026,-17.0738,-16.0124,-14.9158,-13.7857,-12.6263,-11.4433,-10.243,-9.0314,-7.8127,-6.5934,-5.3703,-4.1445,-2.9148,-1.9581,8.9643,8.4627,8.1305,7.8232,7.533,7.2746,7.0506,6.8572,6.6928,6.5541,6.4235,6.2781,6.1324,6.0414,6.0063,5.948,6.4071,7.9603,11.3449,19.6298
1983,3,18,192.4899,0,-24.9083,-23.3491,-21.8915,-20.5368,-19.2692,-18.0665,-16.9059,-15.7681,-14.6383,-13.5065,-12.3666,-11.2158,-10.054,-8.8823,-7.7019,-6.5182,-5.3246,-4.1221,-2.9085,-1.9618,8.9619,8.4598,8.1267,7.8185,7.5278,7.2692,7.0452,6.852,6.6878,6.549,6.4172,6.2713,6.1278,6.0395,6.003,5.9485,6.4112,7.9707,11.4177,19.8113
1983,3,19,193.21,0,-21.5515,-21.4079,-20.8776,-20.0755,-19.0977,-18.0173,-16.8837,-15.7272,-14.5636,-13.4003,-12.239,-11.0794,-9.9205,-8.7613,-7.6013,-6.4383,-5.2702,-4.0938,-2.9028,-1.966,8.96,8.4573,8.1232,7.8141,7.5229,7.2642,7.0401,6.847,6.6831,6.544,6.4111,6.2649,6.1235,6.0375,5.9998,5.9467,6.4146,7.9859,11.4942,19.9787
1983,3,20,193.9527,0,-18.5113,-18.4739,-18.3311,-18.0207,-17.5292,-16.8713,-16.0738,-15.1664,-14.1771,-13.1293,-12.0419,-10.9287,-9.8001,-8.6628,-7.5221,-6.3768,-5.2289,-4.0748,-2.9062,-1.9815,8.9585,8.455,8.1199,7.8098,7.5182,7.2592,7.035,6.8421,6.6784,6.5389,6.405,6.2585,6.1193,6.0355,5.9969,5.9504,6.4397,8.0547,11.6767,20.3139
1983,3,21,194.7087,0,-18.1122,-17.8611,-17.4902,-17.0257,-16.4781,-15.8508,-15.1451,-14.3637,-13.5115,-12.596,-11.6262,-10.6121,-9.5637,-8.4901,-7.4011,-6.2941,-5.1762,-4.0463,-2.8992,-1.991,8.9564,8.4523,8.1162,7.8052,7.513,7.2538,7.0297,6.8369,6.6734,6.5336,6.3987,6.2519,6.1151,6.0334,5.9943,5.9555,6.4724,8.1436,11.8938,20.6602
1983,3,22,195.4623,0,-18.0902,-17.4646,-16.8825,-16.3138,-15.7287,-15.1054,-14.431,-13.6994,-12.9101,-12.0657,-11.1712,-10.2326,-9.2569,-8.2508,-7.2242,-6.1702,-5.097,-4.0035,-2.8853,-1.9961,8.9542,8.4495,8.1123,7.8005,7.5078,7.2485,7.0244,6.8317,6.6685,6.5283,6.3923,6.2455,6.111,6.0312,5.9906,5.9605,6.5087,8.243,12.1216,20.9867
1983,3,23,196.2034,0,-16.238,-16.2352,-16.0173,-15.6375,-15.1379,-14.5493,-13.8918,-13.1775,-12.4136,-11.6048,-10.7547,-9.8669,-8.9457,-7.995,-7.0241,-6.0228,-4.9984,-3.9487,-2.8673,-1.9989,8.9524,8.447,8.1088,7.7961,7.5029,7.2434,7.0192,6.8268,6.6637,6.5231,6.3861,6.2394,6.107,6.0289,5.9835,5.9641,6.5453,8.3452,12.3425,21.2776
1983,3,24,196.9301,0,-14.5441,-14.6177,-14.5695,-14.3919,-14.0889,-13.6721,-13.1552,-12.5525,-11.8768,-11.1393,-10.3498,-9.5165,-8.6466,-7.7458,-6.8247,-5.8722,-4.8954,-3.8912,-2.8509,-2.0053,8.9477,8.4446,8.1054,7.7918,7.4982,7.2385,7.0143,6.822,6.659,6.518,6.3802,6.2336,6.1033,6.0264,5.974,5.9702,6.5919,8.4696,12.5973,21.6103
1983,3,25,197.6242,0,-15.2658,-14.6268,-14.1422,-13.7281,-13.3248,-12.8943,-12.4148,-11.8759,-11.2751,-10.6146,-9.8992,-9.1356,-8.3307,-7.4955,-6.6218,-5.7176,-4.7867,-3.8262,-2.8275,-2.0072,8.9401,8.4418,8.1017,7.7873,7.4933,7.2334,7.0093,6.8172,6.6543,6.5129,6.3743,6.2279,6.0997,6.0235,5.9617,5.9751,6.6383,8.5937,12.8412,21.8975
1983,3,26,198.2608,0,-16.8833,-15.8047,-14.866,-14.0564,-13.3444,-12.6948,-12.0754,-11.4607,-10.8323,-10.1782,-9.4919,-8.771,-8.0161,-7.2343,-6.411,-5.5549,-4.6693,-3.7514,-2.7939,-1.999,8.937,8.4388,8.098,7.7828,7.4885,7.2286,7.0045,6.8126,6.6499,6.5081,6.3688,6.2227,6.0963,6.0186,5.9439,5.9711,6.6666,8.6792,12.9982,22.0245
1983,3,27,198.8367,0,-16.4529,-15.6945,-14.9395,-14.1897,-13.4511,-12.7276,-12.019,-11.3211,-10.6273,-9.9302,-9.2233,-8.5013,-7.7605,-7.0036,-6.2145,-5.3977,-4.5537,-3.6781,-2.7616,-1.9895,8.9348,8.4364,8.0948,7.779,7.4843,7.2243,7.0003,6.8085,6.6459,6.5038,6.3638,6.2181,6.0931,6.0085,5.9219,5.9598,6.6797,8.7317,13.0834,22.0493
1983,3,28,199.351,0,-16.2073,-15.4813,-14.7531,-14.0298,-13.3122,-12.5995,-11.8903,-11.1824,-10.4735,-9.761,-9.0423,-8.3151,-7.5792,-6.827,-6.0551,-5.2636,-4.4508,-3.611,-2.7326,-1.9817,8.9328,8.4341,8.0919,7.7755,7.4806,7.2205,6.9965,6.8049,6.6424,6.5,6.3594,6.214,6.0899,5.9942,5.8973,5.9442,6.6832,8.7632,13.1242,22.0228
1983,3,29,199.807,0,-16.7942,-15.6989,-14.7696,-13.9448,-13.1803,-12.4485,-11.7326,-11.023,-10.3141,-9.6023,-8.8855,-8.162,-7.4327,-6.6873,-5.9275,-5.1535,-4.3633,-3.5512,-2.7053,-1.9738,8.9302,8.432,8.0891,7.7722,7.4771,7.217,6.9931,6.8016,6.6391,6.4965,6.3555,6.2103,6.0861,5.9767,5.8701,5.9235,6.6756,8.7708,13.118,21.9373
1983,3,30,200.1949,0,-18.6715,-17.0904,-15.7315,-14.5573,-13.5291,-12.6106,-11.7698,-10.9809,-10.2246,-9.4868,-8.7578,-8.0309,-7.3037,-6.5654,-5.8166,-5.0569,-4.2841,-3.4935,-2.6747,-1.9601,8.928,8.4298,8.0865,7.7692,7.4739,7.2138,6.99,6.7987,6.6363,6.4933,6.352,6.2071,6.0795,5.9549,5.8373,5.8916,6.6444,8.7302,13.0199,21.7159
1983,3,31,200.5128,0,-19.5718,-18.0423,-16.6278,-15.3314,-14.1489,-13.071,-12.0837,-11.1711,-10.3171,-9.5066,-8.7269,-7.967,-7.219,-6.4733,-5.726,-4.9742,-4.2144,-3.4411,-2.6449,-1.9438,8.9263,8.4281,8.0844,7.7667,7.4713,7.2112,6.9874,6.7962,6.6339,6.4907,6.3491,6.2042,6.0701,5.9296,5.7995,5.8487,6.5891,8.6405,12.8295,21.3671
1983,4,1,200.7613,0,-20.2866,-18.7138,-17.2494,-15.8964,-14.6492,-13.4984,-12.4327,-11.4406,-10.5104,-9.6312,-8.7927,-7.9851,-7.1994,-6.4296,-5.6697,-4.9149,-4.1597,-3.3981,-2.6201,-1.9282,8.9248,8.4266,8.0826,7.7647,7.4692,7.2091,6.9854,6.7943,6.632,6.4887,6.3468,6.2019,6.0596,5.9028,5.7591,5.7984,6.5167,8.5156,12.5739,20.9315
1983,4,2,200.9507,0,-19.0636,-18.1314,-17.0942,-15.9971,-14.8818,-13.7807,-12.7144,-11.6931,-10.7197,-9.7924,-8.9064,-8.0554,-7.2313,-6.432,-5.6515,-4.8851,-4.1266,-3.3697,-2.6043,-1.9171,8.9238,8.4255,8.0813,7.7632,7.4676,7.2075,6.9838,6.7928,6.6305,6.4871,6.345,6.1999,6.0503,5.8773,5.7194,5.7459,6.436,8.3728,12.2855,20.4573
1983,4,3,201.1116,0,-17.7997,-17.0065,-16.2159,-15.3826,-14.5022,-13.5871,-12.6539,-11.7177,-10.7905,-9.8803,-8.9918,-8.1266,-7.2831,-6.4627,-5.6636,-4.8833,-4.1169,-3.3589,-2.6002,-1.9151,8.9228,8.4246,8.0801,7.7619,7.4662,7.2061,6.9825,6.7915,6.6293,6.4857,6.3435,6.1982,6.0432,5.8555,5.6848,5.6989,6.3632,8.2433,12.0242,20.0438
1983,4,4,201.2523,0,-21.7548,-19.3329,-17.4342,-15.9164,-14.6567,-13.5619,-12.5669,-11.6303,-10.7283,-9.8485,-8.9852,-8.1367,-7.3022,-6.4811,-5.6759,-4.8867,-4.1115,-3.3474,-2.5898,-1.908,8.921,8.423,8.0785,7.7601,7.4645,7.2044,6.9809,6.79,6.6278,6.4842,6.3418,6.1963,6.0367,5.8332,5.6481,5.6478,6.2816,8.0962,11.7358,19.582
1983,4,5,201.3641,0,-24.3479,-21.9657,-19.7669,-17.7973,-16.0629,-14.5453,-13.2126,-12.0286,-10.9587,-9.973,-9.0482,-8.1664,-7.314,-6.485,-5.6745,-4.8799,-4.0982,-3.3277,-2.5686,-1.8887,8.9191,8.4215,8.0769,7.7584,7.4628,7.2029,6.9794,6.7887,6.6266,6.4829,6.3404,6.1946,6.0301,5.8076,5.6046,5.5831,6.1728,7.8962,11.3529,18.9454
1983,4,6,201.4551,0,-22.5078,-21.1965,-19.7618,-18.2683,-16.773,-15.3211,-13.9424,-12.6523,-11.4541,-10.3429,-9.3084,-8.338,-7.4161,-6.5408,-5.7006,-4.8879,-4.0957,-3.3194,-2.5587,-1.8769,8.9176,8.4204,8.0756,7.7571,7.4616,7.2017,6.9783,6.7877,6.6256,6.4818,6.3392,6.1932,6.0256,5.7848,5.5641,5.5207,6.0655,7.6978,10.9753,18.3179
1983,4,7,201.5446,0,-22.5369,-20.9783,-19.4993,-18.0862,-16.727,-15.4151,-14.1485,-12.9285,-11.7578,-10.6386,-9.5715,-8.5548,-7.5824,-6.6579,-5.7758,-4.9306,-4.1155,-3.3254,-2.5592,-1.8739,8.9162,8.4192,8.0744,7.7559,7.4603,7.2005,6.9772,6.7867,6.6246,6.4808,6.3381,6.1918,6.0233,5.7671,5.5292,5.4653,5.9692,7.5192,10.6393,17.7684
1983,4,8,201.6432,0,-22.9512,-21.2697,-19.7102,-18.2493,-16.8676,-15.5517,-14.293,-13.0862,-11.9277,-10.8152,-9.7468,-8.7205,-7.7339,-6.7813,-5.8695,-4.9949,-4.1534,-3.3423,-2.564,-1.8733,8.9149,8.4181,8.0732,7.7546,7.459,7.1993,6.9761,6.7856,6.6236,6.4797,6.3369,6.1903,6.0209,5.7537,5.498,5.413,5.8763,7.3454,10.3189,17.2486
1983,4,9,201.7548,0,-23.0801,-21.5416,-20.0115,-18.5328,-17.1191,-15.7723,-14.4889,-13.2641,-12.0927,-10.9702,-9.8925,-8.8558,-7.8567,-6.8897,-5.9595,-5.0639,-4.2004,-3.3683,-2.5741,-1.8746,8.9136,8.417,8.072,7.7533,7.4578,7.198,6.9749,6.7845,6.6226,6.4786,6.3357,6.1888,6.0182,5.7443,5.4706,5.3643,5.7872,7.1768,10.0151,16.7607
1983,4,10,201.8944,0,-22.0863,-20.932,-19.689,-18.407,-17.12,-15.85,-14.6092,-13.4044,-12.2389,-11.1135,-10.0279,-8.9805,-7.969,-6.989,-6.0441,-5.1324,-4.252,-3.4025,-2.5923,-1.8817,8.9127,8.4161,8.0709,7.7521,7.4565,7.1968,6.9737,6.7834,6.6214,6.4773,6.3343,6.187,6.0152,5.7382,5.4476,5.3219,5.7082,7.0264,9.7533,16.3592
1983,4,11,202.0785,0,-22.4288,-20.7888,-19.3622,-18.0693,-16.8508,-15.6724,-14.518,-13.3828,-12.2675,-11.1751,-10.1081,-9.0687,-8.0576,-7.0738,-6.1204,-5.1972,-4.3035,-3.4396,-2.6146,-1.8936,8.9116,8.415,8.0696,7.7506,7.4549,7.1952,6.9722,6.7819,6.62,6.4758,6.3325,6.1848,6.0114,5.7335,5.4285,5.2863,5.6422,6.9005,9.549,16.0855
1983,4,12,202.3032,0,-23.0293,-21.4954,-19.9797,-18.5214,-17.1381,-15.8317,-14.5949,-13.4168,-12.2866,-11.1958,-10.1379,-9.109,-8.1065,-7.1282,-6.1753,-5.2475,-4.3452,-3.4697,-2.6316,-1.9012,8.9104,8.4138,8.0681,7.7488,7.4531,7.1934,6.9704,6.7802,6.6183,6.4739,6.3304,6.1821,6.0068,5.728,5.4106,5.2522,5.5783,6.7782,9.3634,15.8607
1983,4,13,202.5688,0,-20.9713,-20.0806,-19.1073,-18.0513,-16.9342,-15.7843,-14.6268,-13.4801,-12.3558,-11.2599,-10.1944,-9.159,-8.152,-7.1711,-6.2167,-5.287,-4.3813,-3.5004,-2.653,-1.9142,8.9092,8.4124,8.0664,7.7468,7.451,7.1913,6.9683,6.7782,6.6163,6.4718,6.328,6.179,6.0015,5.7214,5.3953,5.2241,5.5271,6.6819,9.2354,15.7648
1983,4,14,202.8856,0,-19.6284,-18.9627,-18.1771,-17.2969,-16.3474,-15.3515,-14.3272,-13.2885,-12.2461,-11.2082,-10.181,-9.169,-8.1753,-7.2016,-6.2496,-5.3196,-4.4121,-3.5278,-2.6737,-1.93,8.9077,8.4108,8.0644,7.7445,7.4485,7.1888,6.9659,6.7759,6.614,6.4692,6.3251,6.1752,5.9951,5.7134,5.3816,5.2018,5.4894,6.615,9.1727,15.8187
